slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
pilot617/awesome-claude-code-plugins,github_plugins,plugins,L1,0.9177,0.0015,0.0101,0.0064,0.5674,2048,False
yongquantan/dependency-guard,github_plugins,plugins,L1,0.3596,0.0028,0.0136,0.0119,0.1124,2048,False
proyecto26/autoresearch-ai-plugin,github_plugins,plugins,L1,0.4641,0.0029,0.0457,0.0222,0.4467,2048,False
Obsidian-Owl/specwright,github_plugins,plugins,L1,0.8147,0.0022,0.0386,0.0088,0.2889,2048,False
verkyyi/github-agent-runner,github_plugins,plugins,L1,0.7130,0.0025,0.0333,0.0120,0.6713,2048,False
zigizhujian/cc-companion,github_plugins,plugins,L1,0.9417,0.0013,0.0081,0.0047,0.2232,2048,False
HartBrook/lookagain,github_plugins,plugins,L1,0.8820,0.0016,0.0144,0.0073,0.3277,2048,False
backblaze-b2-samples/claude-skill-b2-cloud-storage,github_plugins,plugins,L1,0.8846,0.0016,0.0081,0.0051,0.0954,2048,False
d4rkNinja/infynon-cli,github_plugins,plugins,L1,0.8030,0.0018,0.0183,0.0095,0.2928,2048,False
seongjaeryu/bindly-claude-code,github_plugins,plugins,L1,0.9430,0.0017,0.0077,0.0054,0.1579,2048,False
seokan-jeong/team-shinchan,github_plugins,plugins,L1,0.6509,0.0026,0.0490,0.0128,0.4622,2048,False
LarouexNonprofitConsulting/larouex-fullstack-plugin,github_plugins,plugins,L1,0.9335,0.0018,0.0115,0.0044,0.1982,2048,False
tidymodels/skills,github_plugins,plugins,L1,0.7811,0.0015,0.0028,0.0018,0.1701,2048,False
p-poss/dj-claude,github_plugins,plugins,L1,0.9084,0.0020,0.0158,0.0053,0.1542,2048,False
fusengine/agents,github_plugins,plugins,L1,0.4973,0.0030,0.0441,0.0199,0.5019,2048,False
kimsanguine/AI_PM_Skills,github_plugins,plugins,L1,0.8971,0.0019,0.0169,0.0067,0.3189,2048,False
stevesolun/micro-skills,github_plugins,plugins,L1,0.9168,0.0015,0.0051,0.0037,0.1420,2048,False
ychampion/claude-self-learning,github_plugins,plugins,L1,0.7933,0.0023,0.0324,0.0099,0.5456,2048,False
skullninja/coco-workflow,github_plugins,plugins,L1,0.8109,0.0022,0.0330,0.0087,0.3459,2048,False
ahundt/autorun,github_plugins,plugins,L2,0.5681,0.0039,0.0505,0.0311,0.2418,2048,False
sjnims/gen-alpha-output-style,github_plugins,plugins,L0,0.6795,0.0014,0.0023,0.0016,0.0488,2048,False
jonny981/claude-tandem,github_plugins,plugins,L1,0.8777,0.0019,0.0136,0.0052,0.0999,2048,False
deepshal99/notch-so-good,github_plugins,plugins,L3,0.9813,0.0307,0.9452,0.0214,0.8808,2048,False
tsanva/cc-discord-presence,github_plugins,plugins,L1,0.8898,0.0015,0.0112,0.0059,0.4028,2048,False
enescaakir/notify,github_plugins,plugins,L1,0.6369,0.0019,0.0079,0.0055,0.0510,2048,False
littlebearapps/pitchdocs,github_plugins,plugins,L1,0.9232,0.0017,0.0048,0.0031,0.1120,2048,False
tykisgod/quick-question,github_plugins,plugins,L0,0.7627,0.0021,0.0046,0.0033,0.0168,2048,False
NotMyself/planning-system,github_plugins,plugins,L1,0.9490,0.0016,0.0039,0.0029,0.1390,2048,False
codingSamss/all-my-ai-needs,github_plugins,plugins,L2,0.4956,0.0126,0.2201,0.0521,0.6866,2048,False
HeytalePazguato/event-horizon,github_plugins,plugins,L1,0.7145,0.0027,0.0478,0.0119,0.5247,2048,False
vavasilva/ralph-planner,github_plugins,plugins,L1,0.8682,0.0013,0.0032,0.0025,0.1089,2048,False
austron24/kalshi-trader-plugin,github_plugins,plugins,L2,0.5966,0.0059,0.0544,0.0407,0.7772,2048,False
nextor2k/hyperfocus,github_plugins,plugins,L1,0.9457,0.0016,0.0054,0.0028,0.1685,2048,False
JaWaMi73/AutoDream,github_plugins,plugins,L1,0.5899,0.0025,0.0236,0.0134,0.1093,2048,False
jikig-ai/soleur,github_plugins,plugins,L1,0.9648,0.0017,0.0097,0.0035,0.3664,2048,False
enzoleonardi/claude-salesforce-skill,github_plugins,plugins,L3,0.9797,0.0277,0.9411,0.0208,0.8796,2048,False
YuriNachos/claude-scope,github_plugins,plugins,L0,0.6385,0.0019,0.0052,0.0031,0.0261,2048,False
ConaryLabs/Mira,github_plugins,plugins,L1,0.8923,0.0016,0.0142,0.0076,0.1963,2048,False
enesbasbug/voice-to-claude,github_plugins,plugins,L1,0.9453,0.0016,0.0063,0.0041,0.3167,2048,False
yaniv-golan/proof-engine,github_plugins,plugins,L1,0.9137,0.0018,0.0125,0.0064,0.2398,2048,False
RDEL-Group/compound-knowledge-work,github_plugins,plugins,L1,0.9428,0.0016,0.0072,0.0044,0.2296,2048,False
jhlee0409/all-for-claudecode,github_plugins,plugins,L1,0.4705,0.0033,0.0583,0.0192,0.4966,2048,False
urav06/dialectic,github_plugins,plugins,L1,0.7983,0.0018,0.0055,0.0032,0.0996,2048,False
ShaheerKhawaja/ProductionOS,github_plugins,plugins,L1,0.9021,0.0016,0.0146,0.0064,0.3802,2048,False
smorky850612/Aurakit,github_plugins,plugins,L3,0.9780,0.0352,0.9276,0.0256,0.8690,2048,False
bitflight-devops/hallucination-detector,github_plugins,plugins,L1,0.8747,0.0016,0.0077,0.0046,0.1214,2048,False
ash1794/vibe-engineering,github_plugins,plugins,L1,0.9052,0.0018,0.0200,0.0057,0.3616,2048,False
Anasss/qa-orchestra,github_plugins,plugins,L1,0.9549,0.0017,0.0104,0.0043,0.2221,2048,False
Stickman230/claude-pentest,github_plugins,plugins,L1,0.5096,0.0028,0.0296,0.0081,0.0759,2048,False
DheerG/swarms,github_plugins,plugins,L1,0.9384,0.0015,0.0075,0.0042,0.1424,2048,False
changzhiai/claude-code-patch,github_plugins,plugins,L2,0.4089,0.0048,0.1636,0.0249,0.5199,2048,False
AxmeAI/axme-code,github_plugins,plugins,L1,0.7202,0.0021,0.0292,0.0109,0.2987,2048,False
zircote/rust-lsp,github_plugins,plugins,L1,0.7876,0.0014,0.0060,0.0028,0.0664,2048,False
MIMI180306/claude-persistent-memory,github_plugins,plugins,L1,0.7948,0.0018,0.0072,0.0037,0.0671,2048,False
OshanKHZ/cc-swiss-knife,github_plugins,plugins,L1,0.8973,0.0017,0.0040,0.0025,0.3043,2048,False
thepushkarp/brainstorm-plan,github_plugins,plugins,L1,0.9731,0.0013,0.0037,0.0029,0.5114,1744,False
devhimanshulohani/claude-agent-manager,github_plugins,plugins,L2,0.6573,0.0046,0.0493,0.0379,0.2176,2048,False
mzored/init-deep,github_plugins,plugins,L1,0.8870,0.0018,0.0128,0.0078,0.3054,2048,False
masterleopold/anty-framework,github_plugins,plugins,L1,0.9249,0.0018,0.0155,0.0058,0.1946,2048,False
shinpr/metronome,github_plugins,plugins,L1,0.7747,0.0016,0.0070,0.0050,0.0778,2048,False
urav06/claudestrophobic,github_plugins,plugins,L1,0.9310,0.0016,0.0059,0.0039,0.1120,2048,False
yemreak/claude-cpu-guard,github_plugins,plugins,L1,0.7462,0.0019,0.0181,0.0097,0.1848,1864,False
qinnovates/quorum,github_plugins,plugins,L1,0.8946,0.0018,0.0146,0.0060,0.2810,2048,False
peerjakobsen/smartspender,github_plugins,plugins,L1,0.8809,0.0018,0.0154,0.0091,0.5278,2048,False
feiskyer/video-skills,github_plugins,plugins,L1,0.9717,0.0013,0.0059,0.0035,0.6001,2048,False
AI-Native-Systems/north-star-advisor,github_plugins,plugins,L1,0.9646,0.0015,0.0038,0.0029,0.2802,2048,False
justinjdev/fellowship,github_plugins,plugins,L1,0.8371,0.0018,0.0240,0.0077,0.3656,2048,False
sakibsadmanshajib/gemini-plugin-cc,github_plugins,plugins,L1,0.9383,0.0015,0.0102,0.0056,0.3058,2048,False
ai-screams/howl,github_plugins,plugins,L1,0.4912,0.0018,0.0062,0.0031,0.0554,2048,False
imsaif/design-with-claude,github_plugins,plugins,L1,0.9049,0.0017,0.0036,0.0025,0.1391,2048,False
ctb111/claude-agent-chatroom,github_plugins,plugins,L0,0.6475,0.0014,0.0033,0.0026,0.0535,162,False
chrismbryant/claude-journal-mcp,github_plugins,plugins,L0,0.9091,0.0028,0.0040,0.0030,0.0167,143,False
SebastianElvis/reaper,github_plugins,plugins,L1,0.9327,0.0019,0.0087,0.0053,0.6470,145,False
developer-overheid-nl/skills-standaarden,github_plugins,plugins,L1,0.9708,0.0013,0.0024,0.0018,0.3277,125,False
jeffrigby/somepulp-agents,github_plugins,plugins,L1,0.9624,0.0012,0.0028,0.0021,0.3122,134,False
qGolem/orc,github_plugins,plugins,L0,0.9296,0.0035,0.0050,0.0034,0.0147,81,False
iltempo/two-cents,github_plugins,plugins,L0,0.7655,0.0022,0.0043,0.0035,0.0556,100,False
d2a8k3u/claude-code-memory,github_plugins,plugins,L0,0.8867,0.0031,0.0045,0.0032,0.0235,151,False
GantisStorm/autonomous-coding-harness,github_plugins,plugins,L1,0.5421,0.0016,0.0031,0.0024,0.0490,114,False
VersoXBT/skill-manager,github_plugins,plugins,L0,0.8615,0.0020,0.0030,0.0022,0.0277,117,False
Lycheetah/Lycheetah-Framework,github_plugins,plugins,L0,0.5480,0.0024,0.0050,0.0030,0.0370,303,False
benmarte/autoimprove,github_plugins,plugins,L1,0.7523,0.0018,0.0051,0.0034,0.0602,52,False
asarnaout/lean-context,github_plugins,plugins,L0,0.9618,0.0035,0.0044,0.0035,0.0130,119,False
yechielby/claude-code-rtl-extension,github_plugins,plugins,L0,0.9668,0.0039,0.0049,0.0032,0.0103,127,False
samyakjain0606/awesome-stock-skills,github_plugins,plugins,L0,0.9517,0.0033,0.0045,0.0030,0.0173,125,False
zircote/human-voice,github_plugins,plugins,L0,0.8955,0.0018,0.0030,0.0025,0.0246,292,False
ben-alkov/the_swarm,github_plugins,plugins,L1,0.5177,0.0017,0.0043,0.0030,0.0328,233,False
isnl/ccs,github_plugins,plugins,L0,0.9392,0.0043,0.0051,0.0036,0.0142,22,False
celanthe/clarion,github_plugins,plugins,L0,0.9532,0.0049,0.0057,0.0054,0.0197,71,False
HelloRuru/claude-zhenhuan,github_plugins,plugins,L0,0.9356,0.0036,0.0047,0.0035,0.0150,74,False
lycfyi/community-agent-plugin,github_plugins,plugins,L1,0.9688,0.0018,0.0070,0.0040,0.8155,86,False
iampantherr/SecureContext,github_plugins,plugins,L0,0.9355,0.0025,0.0038,0.0026,0.0155,244,False
sacredvoid/presentation-chef,github_plugins,plugins,L0,0.9455,0.0029,0.0043,0.0028,0.0136,195,False
lu-zhengda/updater,github_plugins,plugins,L1,0.6160,0.0053,0.0171,0.0169,0.8667,107,False
avi1234/claude-team-plugins,github_plugins,plugins,L0,0.6017,0.0017,0.0025,0.0019,0.0461,115,False
deepakkamboj/claude-marketplace,github_plugins,plugins,L0,0.8897,0.0026,0.0034,0.0022,0.0300,106,False
kirillbrsnkv/give-claude-eyes,github_plugins,plugins,L1,0.7438,0.0013,0.0026,0.0019,0.1688,108,False
TeXmeijin/claude-code-mascot-statusline,github_plugins,plugins,L0,0.8896,0.0026,0.0040,0.0028,0.0177,218,False
Frihet-io/frihet-mcp,github_plugins,plugins,L0,0.9333,0.0026,0.0038,0.0025,0.0164,190,False
Elnora-AI/elnora-cli,github_plugins,plugins,L1,0.8565,0.0016,0.0031,0.0021,0.0813,71,False
bitcraft-apps/spec-first,github_plugins,plugins,L0,0.9354,0.0034,0.0043,0.0029,0.0182,98,False
RoninForge/budgetclaw,github_plugins,plugins,L0,0.9611,0.0041,0.0050,0.0035,0.0102,80,False
nbclaudecodegui/NetbeansClaudeCodeGui,github_plugins,plugins,L1,0.8021,0.0016,0.0063,0.0043,0.0932,106,False
marcelrgberger/pages-cli,github_plugins,plugins,L1,0.8489,0.0015,0.0052,0.0044,0.0721,184,False
rjroy/vibe-garden,github_plugins,plugins,L0,0.8674,0.0028,0.0041,0.0029,0.0227,84,False
DreamC0der-AI/pixel-snap,github_plugins,plugins,L0,0.9434,0.0029,0.0039,0.0029,0.0222,84,False
XeldarAlz/everything-claude-unity,github_plugins,plugins,L0,0.5707,0.0019,0.0040,0.0026,0.0336,172,False
plug1210/AutomationHelper_plugins,github_plugins,plugins,L0,0.8260,0.0022,0.0035,0.0023,0.0310,122,False
raulpetruta/voice-calibration-plugin,github_plugins,plugins,L0,0.9255,0.0023,0.0035,0.0025,0.0245,182,False
zircote/csharp-lsp,github_plugins,plugins,L0,0.9550,0.0033,0.0043,0.0028,0.0140,80,False
Blakeem/AI-Prompt-Guide-MCP,github_plugins,plugins,L0,0.7549,0.0017,0.0031,0.0025,0.0204,164,False
TT-Wang/forge,github_plugins,plugins,L0,0.9393,0.0042,0.0060,0.0044,0.0191,100,False
ggombee/code-forge,github_plugins,plugins,L1,0.9135,0.0021,0.0064,0.0032,0.0827,49,False
kobiton/automate,github_plugins,plugins,L0,0.5499,0.0016,0.0026,0.0021,0.0383,175,False
RazvanGabrielNiculae/picasso-claude-design-claude-code-bridge-loop,github_plugins,plugins,L0,0.9493,0.0033,0.0048,0.0035,0.0138,191,False
berk-karaal/claude-code-notification,github_plugins,plugins,L1,0.8175,0.0016,0.0046,0.0026,0.3580,97,False
GrillerGeek/idd-framework,github_plugins,plugins,L0,0.9682,0.0042,0.0049,0.0033,0.0092,152,False
mzored/superpowers-cc-to-codex,github_plugins,plugins,L0,0.6909,0.0025,0.0069,0.0045,0.0269,120,False
monk1337/claudeoo,github_plugins,plugins,L0,0.9670,0.0046,0.0054,0.0037,0.0143,51,False
blvp/cc-lspctl,github_plugins,plugins,L0,0.9499,0.0030,0.0038,0.0030,0.0109,133,False
mshahiddigital/local-seo-audit,github_plugins,plugins,L1,0.9698,0.0014,0.0028,0.0024,0.3489,165,False
vinhnxv/rune,github_plugins,plugins,L0,0.8871,0.0022,0.0036,0.0027,0.0178,136,False
josheche/statusmon,github_plugins,plugins,L0,0.9448,0.0053,0.0066,0.0046,0.0141,50,False
PostHog/claude-code-share-plugin,github_plugins,plugins,L1,0.9080,0.0014,0.0025,0.0019,0.2189,47,False
monzou/mo-cmux,github_plugins,plugins,L1,0.5326,0.0014,0.0024,0.0019,0.0923,80,False
fnrhombus/winforms-mcp,github_plugins,plugins,L1,0.9938,0.0017,0.0034,0.0020,0.0133,2048,False
masterleopold/transmute-framework,github_plugins,plugins,L1,0.9537,0.0015,0.0023,0.0018,0.3898,184,False
sephirxth/WitMani-game-animator,github_plugins,plugins,L0,0.9641,0.0040,0.0050,0.0035,0.0111,76,False
heurema/herald,github_plugins,plugins,L0,0.8991,0.0025,0.0034,0.0027,0.0240,90,False
austinfox/claude-plugins,github_plugins,plugins,L1,0.9400,0.0014,0.0027,0.0023,0.1975,164,False
Onome-AJ/security-sweep-plugin,github_plugins,plugins,L0,0.9328,0.0027,0.0039,0.0029,0.0210,151,False
AhmedHabiba/architor,github_plugins,plugins,L0,0.9737,0.0049,0.0057,0.0041,0.0081,164,False
thoughtbot/rails-consultant,github_plugins,plugins,L0,0.9595,0.0079,0.0091,0.0070,0.0159,125,False
ScaleBrick/scalebrick-marketing-skills,github_plugins,plugins,L0,0.9259,0.0023,0.0035,0.0023,0.0206,152,False
jun0-ds/sonmat,github_plugins,plugins,L1,0.8010,0.0019,0.0043,0.0027,0.0828,92,False
KKenny0/claude-buddy,github_plugins,plugins,L0,0.8836,0.0023,0.0034,0.0025,0.0208,162,False
harshkedia177/design-mode,github_plugins,plugins,L0,0.9479,0.0030,0.0042,0.0034,0.0135,182,False
greglas75/zuvo,github_plugins,plugins,L1,0.9616,0.0015,0.0059,0.0026,0.1510,186,False
MacroMan5/macromanatlas,github_plugins,plugins,L1,0.5809,0.0018,0.0033,0.0024,0.0600,120,False
Ashikparvez89/larouex-fullstack-plugin,github_plugins,plugins,L1,0.6285,0.0016,0.0032,0.0021,0.0782,144,False
shipdeckai/claude-skills,github_plugins,plugins,L1,0.9698,0.0017,0.0026,0.0023,0.6323,54,False
Vimalk0703/shipworthy,github_plugins,plugins,L1,0.9381,0.0014,0.0078,0.0042,0.3040,222,False
zircote/svelte-lsp,github_plugins,plugins,L0,0.9585,0.0036,0.0043,0.0028,0.0110,94,False
bhvbhushan/codeledger,github_plugins,plugins,L0,0.9189,0.0027,0.0036,0.0025,0.0206,162,False
JasonWarrenUK/goblin-mode,github_plugins,plugins,L0,0.9112,0.0039,0.0056,0.0049,0.0168,122,False
zimalabs/code-decisions,github_plugins,plugins,L0,0.9497,0.0038,0.0048,0.0037,0.0134,126,False
leggiemint/legnext-skills,github_plugins,plugins,L0,0.7012,0.0038,0.0081,0.0051,0.0251,27,False
imaginpro/imaginepro-claude-plugin,github_plugins,plugins,L0,0.8653,0.0020,0.0030,0.0021,0.0267,157,False
WaterTian/cc-hud,github_plugins,plugins,L0,0.9533,0.0037,0.0047,0.0033,0.0145,85,False
DollarDill/beads-superpowers,github_plugins,plugins,L1,0.7004,0.0016,0.0033,0.0025,0.0496,139,False
Yasas9029/ai-design-engineering-cc-plugins,github_plugins,plugins,L0,0.9570,0.0046,0.0053,0.0038,0.0138,121,False
linxule/memex-plugin,github_plugins,plugins,L0,0.9569,0.0031,0.0039,0.0029,0.0123,181,False
ebubekir/claude-snake,github_plugins,plugins,L0,0.6919,0.0027,0.0059,0.0045,0.0464,98,False
penspanic/webgpu-metal-debug-kit,github_plugins,plugins,L0,0.7412,0.0020,0.0034,0.0025,0.0334,113,False
TheStack-ai/jarvis-orb,github_plugins,plugins,L0,0.9680,0.0039,0.0045,0.0032,0.0112,105,False
OpenAnalystInc/10x-Content-Expert,github_plugins,plugins,L0,0.8794,0.0024,0.0036,0.0024,0.0243,176,False
masterleopold/book-capture,github_plugins,plugins,L1,0.9342,0.0013,0.0040,0.0035,0.4090,212,False
lilcipherx/Bastion,github_plugins,plugins,L0,0.9126,0.0032,0.0046,0.0034,0.0215,75,False
sjnims/bootstrap-expert,github_plugins,plugins,L1,0.9398,0.0014,0.0033,0.0021,0.0865,156,False
CrewBench/CrewBench,github_plugins,plugins,L0,0.9246,0.0042,0.0059,0.0048,0.0182,114,False
anilcancakir/claude-code-plugins,github_plugins,plugins,L0,0.7864,0.0020,0.0028,0.0022,0.0208,147,False
Mintii-Labs/ozor-skills,github_plugins,plugins,L1,0.9967,0.0018,0.0042,0.0023,0.0148,2048,False
pactkit/claude-code-plugin,github_plugins,plugins,L1,0.9721,0.0019,0.0040,0.0030,0.8169,95,False
harnessprotocol/harness-kit,github_plugins,plugins,L0,0.7663,0.0028,0.0043,0.0036,0.0244,99,False
othmane55/claude-collective-intelligence,github_plugins,plugins,L0,0.9476,0.0040,0.0049,0.0033,0.0153,144,False
mil-orb/claude-gauge,github_plugins,plugins,L0,0.9613,0.0037,0.0041,0.0028,0.0146,95,False
backchainai/backchain-plugins,github_plugins,plugins,L1,0.6762,0.0017,0.0029,0.0018,0.1213,168,False
hpbyte/rocky,github_plugins,plugins,L0,0.9424,0.0040,0.0054,0.0049,0.0140,91,False
OrodruinLabs/nazgul,github_plugins,plugins,L1,0.9290,0.0016,0.0075,0.0039,0.0818,128,False
zircote/lsp-tools,github_plugins,plugins,L0,0.9559,0.0035,0.0045,0.0032,0.0119,114,False
agents-inc/skills,github_plugins,plugins,L0,0.9369,0.0026,0.0037,0.0028,0.0146,148,False
Jobbha/image-uploader-claude-code,github_plugins,plugins,L0,0.9024,0.0029,0.0042,0.0040,0.0245,48,False
synaptiai/agent-capability-standard,github_plugins,plugins,L0,0.9563,0.0031,0.0043,0.0029,0.0106,334,False
Codeblockz/langchain-community-plugin,github_plugins,plugins,L1,0.9118,0.0013,0.0039,0.0028,0.0794,153,False
hongbietcode/claude-finance-kit,github_plugins,plugins,L0,0.9687,0.0042,0.0047,0.0031,0.0161,127,False
IdoNisso/claude-code-palate-cleanser,github_plugins,plugins,L0,0.9564,0.0038,0.0047,0.0034,0.0148,122,False
ramonclaudio/skills,github_plugins,plugins,L1,0.9654,0.0014,0.0026,0.0021,0.2858,63,False
mauhpr/agentlint-plugin,github_plugins,plugins,L0,0.8143,0.0025,0.0039,0.0029,0.0287,84,False
zircote/documentation-review,github_plugins,plugins,L0,0.8446,0.0021,0.0027,0.0022,0.0251,175,False
GeiserX/cc-agents-md,github_plugins,plugins,L0,0.9006,0.0033,0.0047,0.0038,0.0229,62,False
zircote/rlm-rs-plugin,github_plugins,plugins,L0,0.9192,0.0026,0.0037,0.0027,0.0140,200,False
libra-mcp/libra-skills,github_plugins,plugins,L0,0.9479,0.0063,0.0067,0.0056,0.0159,34,False
rockia/claude-status,github_plugins,plugins,L0,0.9729,0.0054,0.0058,0.0045,0.0129,76,False
punt-labs/z-spec,github_plugins,plugins,L0,0.9706,0.0042,0.0053,0.0042,0.0094,105,False
Postmodum37/simple-claude-code-statusline,github_plugins,plugins,L0,0.9694,0.0046,0.0053,0.0035,0.0114,113,False
golemfoundation/octant-council-builder,github_plugins,plugins,L1,0.8376,0.0024,0.0043,0.0029,0.0526,120,False
robertoecf/adversarial-review-coding,github_plugins,plugins,L0,0.9084,0.0027,0.0036,0.0027,0.0168,134,False
ahardin13/review-assistant,github_plugins,plugins,L0,0.8069,0.0024,0.0038,0.0028,0.0308,66,False
xuejianrpa/ai-image-gen,github_plugins,plugins,L0,0.9090,0.0020,0.0038,0.0035,0.0208,83,False
gnoyes-mik/code-tour,github_plugins,plugins,L0,0.9232,0.0029,0.0040,0.0028,0.0228,67,False
Howie126313/obsidian-vault-kit,github_plugins,plugins,L1,0.5334,0.0016,0.0027,0.0021,0.0498,169,False
proyecto26/slides-ai-plugin,github_plugins,plugins,L1,0.9514,0.0015,0.0035,0.0024,0.2266,149,False
usen99/vinext-agents-example,github_plugins,plugins,L0,0.9689,0.0041,0.0048,0.0036,0.0089,156,False
celeritas-stack/claude-compact-guard,github_plugins,plugins,L0,0.9596,0.0057,0.0071,0.0051,0.0112,75,False
RoniLeor/specWeaver,github_plugins,plugins,L1,0.9347,0.0015,0.0033,0.0022,0.1596,128,False
yechielby/claude-code-rtl,github_plugins,plugins,L0,0.7974,0.0021,0.0043,0.0032,0.0254,193,False
AbdelrahmanHafez/claude-code-notify,github_plugins,plugins,L0,0.9703,0.0053,0.0056,0.0043,0.0114,89,False
Softtor/nestjs-hexagonal,github_plugins,plugins,L1,0.7810,0.0015,0.0033,0.0019,0.0512,189,False
hardness1020/awesome-prompt-skill,github_plugins,plugins,L0,0.9674,0.0050,0.0056,0.0040,0.0114,85,False
PBNZ/newton-skill,github_plugins,plugins,L0,0.9495,0.0038,0.0048,0.0042,0.0113,164,False
berba-q/faostat-skills,github_plugins,plugins,L0,0.8957,0.0023,0.0029,0.0021,0.0301,168,False
satyamamarpandey/ClaudeTokenSAP,github_plugins,plugins,L0,0.9336,0.0035,0.0045,0.0034,0.0204,113,False
IS908/claude-lark-plugin,github_plugins,plugins,L1,0.9540,0.0013,0.0023,0.0017,0.4371,31,False
jyshnkr/repo-indexer,github_plugins,plugins,L0,0.9552,0.0052,0.0061,0.0047,0.0120,95,False
yojahny55/claude-wp-builder,github_plugins,plugins,L0,0.5609,0.0017,0.0028,0.0023,0.0352,156,False
allsmog/blackbox-claude-plugin,github_plugins,plugins,L1,0.7681,0.0016,0.0053,0.0034,0.1281,88,False
TianqiZhang/claude-code-toast,github_plugins,plugins,L0,0.9627,0.0043,0.0046,0.0033,0.0103,67,False
greppable/greppable-cc-plugin,github_plugins,plugins,L0,0.8607,0.0027,0.0048,0.0039,0.0209,65,False
opensesh/DESIGN-OPS,github_plugins,plugins,L0,0.9333,0.0028,0.0034,0.0027,0.0181,115,False
Amey-Thakur/CLAUDE-SPINNER-WORDS,github_plugins,plugins,L0,0.8304,0.0015,0.0031,0.0026,0.0257,110,False
josstei/argus-claude,github_plugins,plugins,L0,0.5614,0.0019,0.0035,0.0026,0.0498,173,False
danjdewhurst/hcloud-skills,github_plugins,plugins,L1,0.8274,0.0018,0.0037,0.0028,0.0705,90,False
kicchann/reqord,github_plugins,plugins,L0,0.9653,0.0035,0.0042,0.0030,0.0103,125,False
Ak47dev-biz/ATLAS-Career-Coach-Life-Strategist-Business-Consultant-Plugin,github_plugins,plugins,L0,0.7402,0.0022,0.0033,0.0024,0.0405,133,False
matanryngler/deployshield,github_plugins,plugins,L0,0.9689,0.0046,0.0053,0.0040,0.0115,105,False
shyuan/ghostty-config-plugin,github_plugins,plugins,L1,0.9490,0.0014,0.0030,0.0021,0.1687,77,False
OussemaBenAmeur/lesson,github_plugins,plugins,L0,0.9424,0.0030,0.0039,0.0031,0.0165,135,False
enzoleonardi/claude-businesscentral-skill,github_plugins,plugins,L0,0.5485,0.0023,0.0043,0.0040,0.0459,47,False
averma416/consulting-gauntlet,github_plugins,plugins,L1,0.9531,0.0015,0.0095,0.0036,0.2796,132,False
punt-labs/beadle,github_plugins,plugins,L0,0.9199,0.0026,0.0043,0.0029,0.0192,100,False
kbichave/deep-plan-enhanced,github_plugins,plugins,L1,0.9226,0.0013,0.0030,0.0024,0.1274,152,False
sitemd-cc/sitemd,github_plugins,plugins,L0,0.9297,0.0030,0.0041,0.0027,0.0181,175,False
LoserLab/hexed,github_plugins,plugins,L0,0.9478,0.0027,0.0042,0.0037,0.0121,111,False
angelinekeke/claude-awake-speak,github_plugins,plugins,L1,0.9488,0.0017,0.0052,0.0033,0.4598,66,False
zircote/agents,github_plugins,plugins,L1,0.9639,0.0016,0.0063,0.0033,0.3017,125,False
jamdesk/jamdesk-claude-plugin,github_plugins,plugins,L0,0.8288,0.0023,0.0031,0.0023,0.0339,59,False
ruslan-korneev/claude-plugins,github_plugins,plugins,L1,0.8819,0.0013,0.0026,0.0017,0.1324,2048,False
taipt1504/agent-skills,github_plugins,plugins,L1,0.9476,0.0014,0.0091,0.0044,0.1369,2048,False
MadeByTokens/resume-helper,github_plugins,plugins,L1,0.9227,0.0018,0.0098,0.0047,0.1687,2048,False
ArtemioPadilla/agent-triforce,github_plugins,plugins,L1,0.8754,0.0017,0.0076,0.0036,0.1192,2048,False
omril321/claude-plan-visualizer,github_plugins,plugins,L1,0.9557,0.0014,0.0052,0.0042,0.5620,2048,False
DidierRLopes/get-y2b-clips,github_plugins,plugins,L1,0.9193,0.0018,0.0094,0.0068,0.7036,2048,False
cukas/patrol,github_plugins,plugins,L1,0.8559,0.0019,0.0108,0.0059,0.1203,2048,False
suxrobGM/rasterize,github_plugins,plugins,L1,0.7382,0.0019,0.0192,0.0092,0.1741,2048,False
shreyas-s-rao/claude-code-narrator,github_plugins,plugins,L1,0.9412,0.0015,0.0049,0.0031,0.1806,2048,False
zircote/claude-team-orchestration,github_plugins,plugins,L1,0.8009,0.0016,0.0071,0.0040,0.0374,2048,False
uppifyagency/claude-harness,github_plugins,plugins,L1,0.8963,0.0015,0.0117,0.0056,0.1322,2048,False
cyberstrat-forge/cyber-nexus,github_plugins,plugins,L1,0.8228,0.0023,0.0208,0.0089,0.5531,2048,False
TT-Wang/memem,github_plugins,plugins,L1,0.9123,0.0014,0.0049,0.0033,0.3870,2048,False
jontsai/claude-plugins,github_plugins,plugins,L1,0.9702,0.0014,0.0058,0.0034,0.4848,2048,False
benmarte/codemunch,github_plugins,plugins,L1,0.9085,0.0019,0.0158,0.0044,0.1585,2048,False
rubenzarroca/sdd-plugin,github_plugins,plugins,L1,0.8828,0.0017,0.0095,0.0049,0.1298,2048,False
Kasempiternal/axiom-v2,github_plugins,plugins,L1,0.9645,0.0014,0.0067,0.0029,0.1238,1812,False
nexiouscaliver/OmniForge,github_plugins,plugins,L1,0.9041,0.0019,0.0222,0.0056,0.2303,2048,False
rhyean88/apple-platform-build-tools-claude-code-plugin,github_plugins,plugins,L3,0.9798,0.0292,0.9233,0.0197,0.8424,2048,False
