slug,source,substrate,heuristic_hit_count,heuristic_flags,patterns,content_len,stars,installs,official_badge,defender_positive
krakend-claude-code-plugin,claudemarketplaces,plugins,0,,,78,2,1,False,False
bastos-ruby-plugin-marketplace,claudemarketplaces,plugins,0,,,43,2,3,False,False
pluginagentmarketplace-custom-plugin-nodejs,claudemarketplaces,plugins,0,,,26,2,1,False,False
ethanshoedev-oxc-lsp-claude-plugin,claudemarketplaces,plugins,0,,,66,2,1,False,False
startvibe-startvibe-cc-marketplace,claudemarketplaces,plugins,0,,,55,2,1,False,False
marketcalls-openalgo-claude-plugin,claudemarketplaces,plugins,0,,,85,2,1,False,False
amondnet-claude-plugins,claudemarketplaces,plugins,0,,,483,2,1,False,False
saharcarmel-sahar-claude-code-marketplace,claudemarketplaces,plugins,0,,,88,2,4,False,False
bendrucker-claude-code-agents-md,claudemarketplaces,plugins,0,,,32,2,1,False,False
vanman2024-planning-marketplace,claudemarketplaces,plugins,0,,,90,2,1,False,False
gbasin-figma-to-react,claudemarketplaces,plugins,0,,,157,2,1,False,False
adlsdztony-claude-marketplace,claudemarketplaces,plugins,0,,,478,2,1,False,False
pythoninthegrasses-cli-ninja,claudemarketplaces,plugins,0,,,41,2,1,False,False
jacobpevans-claude-code-plugins,claudemarketplaces,plugins,0,,,168,2,17,False,False
pluginagentmarketplace-custom-plugin-system-design,claudemarketplaces,plugins,0,,,65,2,1,False,False
metalama-metalama.ai.skills,claudemarketplaces,plugins,0,,,42,2,1,False,False
diversioteam-agent-skills-marketplace,claudemarketplaces,plugins,0,,,95,2,18,False,False
anthonykazyaka-plugin-marketplace,claudemarketplaces,plugins,0,,,121,2,3,False,False
piotr1215-aiverse,claudemarketplaces,plugins,0,,,77,2,2,False,False
gfsaaser24-feelsclaudeman,claudemarketplaces,plugins,0,,,30,2,1,False,False
enviodev-envio-plugins,claudemarketplaces,plugins,0,,,80,2,1,False,False
kongdd-skills_for_your_ai_student,claudemarketplaces,plugins,0,,,59,2,3,False,False
fiftyk-cc-plugins-market,claudemarketplaces,plugins,0,,,457,2,1,False,False
oxidecomputer-claude-plugins,claudemarketplaces,plugins,0,,,47,2,1,False,False
keremk-renku,claudemarketplaces,plugins,0,,,75,2,1,False,False
musingfox-cc-plugins,claudemarketplaces,plugins,0,,,79,2,13,False,False
opensaasau-stack,claudemarketplaces,plugins,0,,,78,2,2,False,False
tenzir-claude-plugins,claudemarketplaces,plugins,0,,,29,2,2,False,False
nibzard-skills-kit,claudemarketplaces,plugins,0,,,65,2,6,False,False
raisiqueira-claude-code-plugins,claudemarketplaces,plugins,0,,,28,2,4,False,False
richard-gyiko-data-wrangler-plugin,claudemarketplaces,plugins,0,,,95,2,1,False,False
ilyannn-claude-commands,claudemarketplaces,plugins,0,,,21,2,1,False,False
joel611-claude-plugins,claudemarketplaces,plugins,0,,,52,2,7,False,False
mpuig-threads,claudemarketplaces,plugins,0,,,173,2,1,False,False
lisaross-claude-code-plugins,claudemarketplaces,plugins,0,,,42,2,1,False,False
foundry-works-claude-foundry,claudemarketplaces,plugins,0,,,47,2,1,False,False
phenoml-phenoml-skills,claudemarketplaces,plugins,0,,,40,2,1,False,False
macgregor-claude-code-toolbox,claudemarketplaces,plugins,0,,,114,2,1,False,False
cakecrusher-ace_service,claudemarketplaces,plugins,0,,,96,2,1,False,False
dnvriend-gemini-nano-banana-tool,claudemarketplaces,plugins,0,,,75,2,1,False,False
nice-wolf-studio-wolf-skills-marketplace,claudemarketplaces,plugins,0,,,114,2,5,False,False
kenryu42-cc-marketplace,claudemarketplaces,plugins,0,,,79,2,1,False,False
hhopkins95-agent-runtime,claudemarketplaces,plugins,0,,,91,2,1,False,False
mustafaakben-outlook-suite-plugin,claudemarketplaces,plugins,0,,,85,2,1,False,False
raw-labs-raw-labs-claude-marketplace,claudemarketplaces,plugins,0,,,32,2,1,False,False
akougkas-claude-code-4-science,claudemarketplaces,plugins,0,,,76,2,1,False,False
ekusiadadus-claude-skill-gtm-javascript,claudemarketplaces,plugins,0,,,102,2,1,False,False
jsnnmsc-claude-code-learning-marketplace,claudemarketplaces,plugins,0,,,267,2,1,False,False
jxmullins-stash-pad,claudemarketplaces,plugins,0,,,109,2,1,False,False
lhohan-claude-code-plugins,claudemarketplaces,plugins,0,,,55,2,3,False,False
imalsogreg-vibelearning,claudemarketplaces,plugins,0,,,41,2,1,False,False
cheftoan-stackcraft-copilot,claudemarketplaces,plugins,0,,,450,2,1,False,False
naporin0624-claude-web-audit-plugins,claudemarketplaces,plugins,0,,,114,2,1,False,False
datarecce-recce-claude-plugin,claudemarketplaces,plugins,0,,,75,2,1,False,False
vindicatenyc-build-in-public-plugin,claudemarketplaces,plugins,0,,,133,2,1,False,False
tan-yong-sheng-triliumnext-skills,claudemarketplaces,plugins,0,,,38,2,1,False,False
altic-dev-envault,claudemarketplaces,plugins,0,,,38,2,1,False,False
hyperb1iss-moonrepo-skill,claudemarketplaces,plugins,0,,,35,2,1,False,False
pluginagentmarketplace-custom-plugin-linux,claudemarketplaces,plugins,0,,,66,2,1,False,False
pengelbrecht-ticker,claudemarketplaces,plugins,0,,,80,2,1,False,False
flemx-agentforce-playground-claude-plugins,claudemarketplaces,plugins,0,,,480,2,1,False,False
hosungyou-diverga,claudemarketplaces,plugins,0,,,125,2,1,False,False
umbraco-umbraco-mcp-base,claudemarketplaces,plugins,0,,,124,2,1,False,False
hugoduncan-mcp-vector-search,claudemarketplaces,plugins,0,,,66,2,2,False,False
rikdc-claude_code_template,claudemarketplaces,plugins,0,,,59,2,2,False,False
tilmon-engineering-claude-skills,claudemarketplaces,plugins,0,,,99,2,2,False,False
appmeee-clawfreelance,claudemarketplaces,plugins,0,,,325,2,1,False,False
mineru98-notebooklm-skills,claudemarketplaces,plugins,0,,,135,2,1,False,False
swannysec-context-keeper,claudemarketplaces,plugins,0,,,43,2,1,False,False
breddin-claude-flow-baseline,claudemarketplaces,plugins,0,,,46,2,1,False,False
plosson-agentio,claudemarketplaces,plugins,0,,,81,2,1,False,False
zjfls-zhoujie-claude-skills,claudemarketplaces,plugins,0,,,23,2,1,False,False
sjawhar-dotfiles,claudemarketplaces,plugins,0,,,545,2,1,False,False
denisraison-claude-plugins,claudemarketplaces,plugins,0,,,47,2,7,False,False
cmungall-lakehouse-skills,claudemarketplaces,plugins,0,,,63,2,2,False,False
s-hiraoku-synapse-a2a,claudemarketplaces,plugins,0,,,140,2,1,False,False
kastheco-claude-plugins,claudemarketplaces,plugins,0,,,41,2,1,False,False
agent-sh-enhance,claudemarketplaces,plugins,0,,,96,2,1,False,False
svengraziani-ui-design,claudemarketplaces,plugins,0,,,122,2,1,False,False
omriariav-omri-cc-stuff,claudemarketplaces,plugins,0,,,80,2,6,False,False
clix-so-clix-mcp-server,claudemarketplaces,plugins,0,,,131,2,1,False,False
krzemienski-shannon-framework,claudemarketplaces,plugins,0,,,488,2,1,False,False
andreahlert-scope-guard,claudemarketplaces,plugins,0,,,112,2,1,False,False
cryptoquantofficial-cryptoquant-skills,claudemarketplaces,plugins,0,,,49,2,1,False,False
cfcommunity-llm-marketplace,claudemarketplaces,plugins,0,,,87,2,1,False,False
itzsaga-cc-prd,claudemarketplaces,plugins,0,,,30,2,1,False,False
byheaven-byheaven-skills,claudemarketplaces,plugins,0,,,58,2,2,False,False
penkzhou-swiss-army-knife-plugin,claudemarketplaces,plugins,0,,,105,2,1,False,False
devkade-collaborator,claudemarketplaces,plugins,0,,,91,2,3,False,False
haomingz-skills,claudemarketplaces,plugins,0,,,65,2,1,False,False
jclfocused-claude-agents,claudemarketplaces,plugins,0,,,40,2,2,False,False
slamb2k-agent-smith,claudemarketplaces,plugins,0,,,87,2,1,False,False
cinderzhang-driver-plugin,claudemarketplaces,plugins,0,,,79,2,1,False,False
docutray-docutray-claude-code-plugins,claudemarketplaces,plugins,0,,,208,2,2,False,False
alexander-akhmetov-programmator,claudemarketplaces,plugins,0,,,87,2,1,False,False
witt3rd-claude-plugins,claudemarketplaces,plugins,0,,,89,2,2,False,False
kjgarza-marketplace-claude,claudemarketplaces,plugins,0,,,68,2,10,False,False
britt-claude-code-skills,claudemarketplaces,plugins,0,,,22,2,29,False,False
jbabin91-super-claude,claudemarketplaces,plugins,0,,,193,2,7,False,False
adnanmueller-am-dev-plugins,claudemarketplaces,plugins,0,,,96,2,6,False,False
gsornsen-mycelium,claudemarketplaces,plugins,0,,,40,2,1,False,False
bcastelino-agent-skills-kit,claudemarketplaces,plugins,0,,,140,2,2,False,False
agent-sh-perf,claudemarketplaces,plugins,0,,,100,2,1,False,False
tundraray-overture,claudemarketplaces,plugins,0,,,89,2,10,False,False
rand-disciplined-process-plugin,claudemarketplaces,plugins,0,,,65,2,1,False,False
hculap-better-code,claudemarketplaces,plugins,0,,,87,2,5,False,False
feed-mob-claude-code-marketplace,claudemarketplaces,plugins,0,,,36,2,7,False,False
semgrep-mcp-marketplace,claudemarketplaces,plugins,0,,,40,2,1,False,False
azu-claude-code-plugins,claudemarketplaces,plugins,0,,,35,2,1,False,False
verygoodplugins-claude-plugins,claudemarketplaces,plugins,0,,,53,2,5,False,False
skellorok-appsec-audit,claudemarketplaces,plugins,0,,,46,2,1,False,False
emillindfors-claude-marketplace,claudemarketplaces,plugins,0,,,1760,2,7,False,False
christowles-towles-tool,claudemarketplaces,plugins,0,,,60,2,1,False,False
hotvect-hotvect,claudemarketplaces,plugins,0,,,59,2,1,False,False
open-horizon-labs-bottle,claudemarketplaces,plugins,0,,,55,2,6,False,False
markphelps-claude-plugins,claudemarketplaces,plugins,0,,,22,2,1,False,False
mastra-ai-infinite-moves,claudemarketplaces,plugins,0,,,49,2,1,False,False
lucasilverentand-skills,claudemarketplaces,plugins,0,,,74,2,13,False,False
nalyk-nalyk-skills-demo,claudemarketplaces,plugins,0,,,35,2,7,False,False
kangminhyuk1111-agents,claudemarketplaces,plugins,0,,,79,2,2,False,False
siiichenggg-claude-hud-glm,claudemarketplaces,plugins,0,,,153,2,1,False,False
hellblazer-hal-9000,claudemarketplaces,plugins,0,,,27,2,1,False,False
chmouel-claude-code-plugins,claudemarketplaces,plugins,0,,,110,2,6,False,False
attuned-corp-skills,claudemarketplaces,plugins,0,,,48,2,1,False,False
kerdofficial-claude-debug-mode,claudemarketplaces,plugins,0,,,45,2,1,False,False
eladariel-pseudo-code-prompting-plugin,claudemarketplaces,plugins,0,,,281,2,1,False,False
jarvusinnovations-claude-assist,claudemarketplaces,plugins,0,,,69,2,1,False,False
vanman2024-dev-lifecycle-marketplace,claudemarketplaces,plugins,0,,,67,2,10,False,False
muheun-claude-code-marketplace,claudemarketplaces,plugins,0,,,70,2,7,False,False
eduardoarantes-claude-code-plugin-marketplace,claudemarketplaces,plugins,0,,,949,2,7,False,False
jkoelker-zephyr,claudemarketplaces,plugins,0,,,77,2,1,False,False
mnthe-hardworker-marketplace,claudemarketplaces,plugins,0,,,54,2,3,False,False
legout-flowerpower-skill,claudemarketplaces,plugins,0,,,82,2,1,False,False
pluginagentmarketplace-custom-plugin-android,claudemarketplaces,plugins,0,,,42,2,1,False,False
oalders-kitchen-sink,claudemarketplaces,plugins,0,,,89,2,1,False,False
ahmedxx99-claude-code-elixir,claudemarketplaces,plugins,0,,,126,2,5,False,False
rylaa-claude-agent-workflows,claudemarketplaces,plugins,0,,,143,2,3,False,False
clementwalter-rookie-marketplace,claudemarketplaces,plugins,0,,,71,2,7,False,False
tasanakorn-cc-marketplace,claudemarketplaces,plugins,0,,,31,2,2,False,False
masup9-codex-collab,claudemarketplaces,plugins,0,,,50,2,1,False,False
caseywebb-elm-claude-plugin,claudemarketplaces,plugins,0,,,26,2,1,False,False
crathgeb-claude-code-plugins,claudemarketplaces,plugins,0,,,30,2,1,False,False
pluginagentmarketplace-custom-plugin-product-manager,claudemarketplaces,plugins,0,,,72,2,1,False,False
gemgalawala-telecom-ops-claude-code-plugins,claudemarketplaces,plugins,0,,,142,2,1,False,False
zenterflow-claude-priority,claudemarketplaces,plugins,0,,,50,2,2,False,False
konradmichalik-md-annotator,claudemarketplaces,plugins,0,,,86,2,1,False,False
jo-minjun-claude-devkit,claudemarketplaces,plugins,0,,,36,2,2,False,False
rkaushik29-claude-correct-habits,claudemarketplaces,plugins,0,,,43,2,1,False,False
full-stack-biz-claude-dev-flow,claudemarketplaces,plugins,0,,,23,2,1,False,False
horuz-ai-claude-plugins,claudemarketplaces,plugins,0,,,515,2,8,False,False
vibeforge1111-vibeship-plugin,claudemarketplaces,plugins,0,,,31,2,1,False,False
macroman5-claude-code-workflow-plugins,claudemarketplaces,plugins,0,,,257,2,1,False,False
rawwerks-ralph-eats-beads,claudemarketplaces,plugins,0,,,54,2,1,False,False
lttr-claude-marketplace,claudemarketplaces,plugins,0,,,64,2,6,False,False
doubleslashse-claude-marketplace,claudemarketplaces,plugins,0,,,36,2,7,False,False
williavs-charm-dev-skill-marketplace,claudemarketplaces,plugins,0,,,71,2,1,False,False
mh4gf-shared-config,claudemarketplaces,plugins,0,,,13,2,4,False,False
million-views-skills,claudemarketplaces,plugins,0,,,27,2,2,False,False
propstreet-claude-powerpack,claudemarketplaces,plugins,0,,,97,2,1,False,False
laris-co-nat-agents-core,claudemarketplaces,plugins,0,,,44,2,1,False,False
jamsajones-claude-squad,claudemarketplaces,plugins,0,,,92,2,1,False,False
pluginagentmarketplace-custom-plugin-php,claudemarketplaces,plugins,0,,,22,2,1,False,False
ccam80-thesis-writer,claudemarketplaces,plugins,0,,,35,2,1,False,False
huntsyea-product-skills,claudemarketplaces,plugins,0,,,30,2,1,False,False
citadelgrad-scott-cc,claudemarketplaces,plugins,0,,,131,2,7,False,False
wayne930242-team-toon-tack,claudemarketplaces,plugins,0,,,50,2,1,False,False
andvl1-claude-plugin,claudemarketplaces,plugins,0,,,79,2,1,False,False
dbmcco-tmux-beads-loops,claudemarketplaces,plugins,0,,,46,2,1,False,False
pluginagentmarketplace-custom-plugin-cloudflare,claudemarketplaces,plugins,0,,,60,2,1,False,False
alexeldeib-clode,claudemarketplaces,plugins,0,,,515,2,1,False,False
sejas-ai-code-skills,claudemarketplaces,plugins,0,,,75,2,1,False,False
rhavekost-author-toolkit,claudemarketplaces,plugins,0,,,37,2,1,False,False
gannonh-kata-marketplace,claudemarketplaces,plugins,0,,,54,1,1,False,False
tontoko-fast-playwright-skill,claudemarketplaces,plugins,0,,,61,1,1,False,False
alexhholmes-skills,claudemarketplaces,plugins,0,,,13,1,1,False,False
sjawhar-pivot,claudemarketplaces,plugins,0,,,40,1,1,False,False
pc035860-skill-output-style-to-plugin,claudemarketplaces,plugins,0,,,102,1,1,False,False
dunc4nj-entropy-plugins,claudemarketplaces,plugins,0,,,30,1,6,False,False
kalyanikhandare29-agent-skills-for-context-engineering,claudemarketplaces,plugins,0,,,129,1,5,False,False
vinothpandian-v-marketplace,claudemarketplaces,plugins,0,,,44,1,1,False,False
pluginagentmarketplace-custom-plugin-cyber-security,claudemarketplaces,plugins,0,,,102,1,1,False,False
slowth-kim-slowth-agents,claudemarketplaces,plugins,0,,,41,1,1,False,False
michelabboud-claude-code,claudemarketplaces,plugins,0,,,110,1,13,False,False
etdofresh-claude-marketplace,claudemarketplaces,plugins,0,,,44,1,10,False,False
kanopi-claude-toolbox,claudemarketplaces,plugins,0,,,65,1,3,False,False
15195999826-lomomarketplace,claudemarketplaces,plugins,0,,,37,1,11,False,False
thepushkarp-cc-codex-plugin,claudemarketplaces,plugins,0,,,92,1,1,False,False
dhughes-claude-marketplace,claudemarketplaces,plugins,0,,,45,1,10,False,False
asynkron-asynkron.githubclix,claudemarketplaces,plugins,0,,,110,1,13,False,False
martin-janci-claude-marketplace,claudemarketplaces,plugins,0,,,30,1,8,False,False
saaip7-ipdev-mobileapps-skill,claudemarketplaces,plugins,0,,,52,1,2,False,False
pluginagentmarketplace-custom-plugin-blockchain,claudemarketplaces,plugins,0,,,74,1,1,False,False
diegopherlt-dotclaudefiles,claudemarketplaces,plugins,0,,,40,1,3,False,False
cyberbloke9-pmp-gywd,claudemarketplaces,plugins,0,,,254,1,1,False,False
panguin6010-daisy-mode-plugin,claudemarketplaces,plugins,0,,,153,1,1,False,False
nathanonn-claude-skills-wp-abilities-api,claudemarketplaces,plugins,0,,,948,1,1,False,False
thecarlo-carlo-marketplace,claudemarketplaces,plugins,0,,,148,1,3,False,False
rahulkeerthi-expo-toolkit,claudemarketplaces,plugins,0,,,135,1,2,False,False
oskar-dragon-claude-code,claudemarketplaces,plugins,0,,,41,1,6,False,False
nbarthel-claudy,claudemarketplaces,plugins,0,,,58,1,1,False,False
hiragram-claude-code-plugins,claudemarketplaces,plugins,0,,,524,1,4,False,False
jackscammell-parliament-of-chaos,claudemarketplaces,plugins,0,,,154,1,1,False,False
ohadrubin-skills,claudemarketplaces,plugins,0,,,24,1,8,False,False
codehakase-shelby-skills,claudemarketplaces,plugins,0,,,185,1,1,False,False
moshpitcodes-moshpitcodes.wsl,claudemarketplaces,plugins,0,,,63,1,2,False,False
zorrocheng-mc-obsidian-vault-manager-plugin,claudemarketplaces,plugins,0,,,52,1,1,False,False
rhuss-cc-rhuss-marketplace,claudemarketplaces,plugins,0,,,33,1,4,False,False
krhrtky-agents,claudemarketplaces,plugins,0,,,117,1,1,False,False
mrstroz-claude-code-plugins,claudemarketplaces,plugins,0,,,795,1,4,False,False
lordjiggy-claude-code-marketplace,claudemarketplaces,plugins,0,,,158,1,23,False,False
johanspannare-awesome-claude-extensions,claudemarketplaces,plugins,0,,,50,1,2,False,False
peerasak-u-peerasak-claude-marketplace,claudemarketplaces,plugins,0,,,42,1,3,False,False
adawalli-claude-plugins,claudemarketplaces,plugins,0,,,79,1,6,False,False
yamz8-open-ceo,claudemarketplaces,plugins,0,,,62,1,7,False,False
jls42-leapmultix,claudemarketplaces,plugins,0,,,94,1,4,False,False
lionfire-core,claudemarketplaces,plugins,0,,,98,1,1,False,False
ibutters-claudecodeplugins,claudemarketplaces,plugins,0,,,1558,1,6,False,False
okeysir198-p20251122-claude-skills,claudemarketplaces,plugins,0,,,28,1,2,False,False
geored-sre-skill,claudemarketplaces,plugins,0,,,93,1,1,False,False
dkmaker-my-claude-plugins,claudemarketplaces,plugins,0,,,22,1,13,False,False
lorainwings-oss-uploader-skills,claudemarketplaces,plugins,0,,,42,1,1,False,False
avovello-cc-plugins,claudemarketplaces,plugins,0,,,180,1,6,False,False
dakesan-hiro-favorite-skills,claudemarketplaces,plugins,0,,,106,1,10,False,False
halans-cc-marketplace-boilerplate,claudemarketplaces,plugins,0,,,125,1,1,False,False
nthplusio-functional-claude,claudemarketplaces,plugins,0,,,83,1,12,False,False
heysamtexas-claude-code-config,claudemarketplaces,plugins,0,,,135,1,6,False,False
betamatt-claude-plugins,claudemarketplaces,plugins,0,,,49,1,7,False,False
b17z-sage,claudemarketplaces,plugins,0,,,99,1,1,False,False
anouar1991-binarypetsclaude,claudemarketplaces,plugins,0,,,65,1,3,False,False
tolo-coding-agent-toolkit,claudemarketplaces,plugins,0,,,76,1,2,False,False
jagreehal-jagreehal-claude-skills,claudemarketplaces,plugins,0,,,75,1,10,False,False
lepinkainen-skills,claudemarketplaces,plugins,0,,,24,1,2,False,False
bartolli-codanna-plugins,claudemarketplaces,plugins,0,,,550,1,2,False,False
kenkenmain-ken-cc-plugins,claudemarketplaces,plugins,0,,,56,1,5,False,False
asermax-claude-plugins,claudemarketplaces,plugins,0,,,1078,1,7,False,False
aglabo-deckrd,claudemarketplaces,plugins,0,,,67,1,3,False,False
delorenj-dummies-book-creative-team,claudemarketplaces,plugins,0,,,139,1,2,False,False
hombee-claude-plugins,claudemarketplaces,plugins,0,,,33,1,1,False,False
majjoha-nvim-context,claudemarketplaces,plugins,0,,,65,1,1,False,False
nickth3man-claude_market,claudemarketplaces,plugins,0,,,57,1,1,False,False
kltng-humanities-skills,claudemarketplaces,plugins,0,,,61,1,18,False,False
shaneholloman-beads,claudemarketplaces,plugins,0,,,46,1,1,False,False
p47phoenix-claude-plugins,claudemarketplaces,plugins,0,,,105,1,6,False,False
rawe-claude-agent-orchestrator,claudemarketplaces,plugins,0,,,90,1,2,False,False
telecomsxchangeapi-destinations-api-claude-plugin,claudemarketplaces,plugins,0,,,144,1,1,False,False
borkweb-bork-ai,claudemarketplaces,plugins,0,,,39,1,3,False,False
nanasess-eccube-dev-agents,claudemarketplaces,plugins,0,,,200,1,1,False,False
zephyrdeng-cc-plugins,claudemarketplaces,plugins,0,,,41,1,2,False,False
bbrowning-bbrowning-claude-marketplace,claudemarketplaces,plugins,0,,,35,1,1,False,False
jschulte-claude-plugins,claudemarketplaces,plugins,0,,,43,1,2,False,False
aldoborrero-nix-search,claudemarketplaces,plugins,0,,,46,1,1,False,False
cadrianmae-claude-marketplace,claudemarketplaces,plugins,0,,,108,1,12,False,False
hmps-claude-marketplace,claudemarketplaces,plugins,0,,,59,1,2,False,False
kfly8-claude-plugins,claudemarketplaces,plugins,0,,,22,1,4,False,False
ralphbean-claude-code-plugins,claudemarketplaces,plugins,0,,,87,1,3,False,False
vvelikodny-velikodnys-claude-code,claudemarketplaces,plugins,0,,,52,1,1,False,False
inchan-claude-plugins,claudemarketplaces,plugins,0,,,37,1,7,False,False
dimagi-dimagi-claude-workflows,claudemarketplaces,plugins,0,,,33,1,5,False,False
otoshek-claude-code-toolkit,claudemarketplaces,plugins,0,,,575,1,1,False,False
hikaruegashira-agent-skills,claudemarketplaces,plugins,0,,,46,1,3,False,False
slamb2k-devsolo,claudemarketplaces,plugins,0,,,86,1,1,False,False
avaloki108-claude-flow----web3,claudemarketplaces,plugins,0,,,341,1,1,False,False
x-rush-claude-code-autopilot,claudemarketplaces,plugins,0,,,45,1,1,False,False
timbuchinger-loadout,claudemarketplaces,plugins,0,,,106,1,1,False,False
dnvriend-kokoro-tts-tool,claudemarketplaces,plugins,0,,,74,1,1,False,False
hermeticormus-floraheritage,claudemarketplaces,plugins,0,,,63,1,66,False,False
agentic-dev-io-mcp-code-execution,claudemarketplaces,plugins,0,,,161,1,1,False,False
ihistand-claude-plugins,claudemarketplaces,plugins,0,,,90,1,3,False,False
schovi-claude-schovi,claudemarketplaces,plugins,0,,,76,1,1,False,False
magland-neurosift-mcps,claudemarketplaces,plugins,0,,,25,1,2,False,False
terrylica-claude-code-skills-github-issues,claudemarketplaces,plugins,0,,,67,1,1,False,False
mjrskiles-vibe-hacker,claudemarketplaces,plugins,0,,,62,1,4,False,False
syfyufei-llm-research-marketplace,claudemarketplaces,plugins,0,,,50,1,6,False,False
jawhnycooke-claude-code-anime-mj,claudemarketplaces,plugins,0,,,89,1,1,False,False
sceleratis-claude-code-stuff,claudemarketplaces,plugins,0,,,69,1,2,False,False
kuse-ai-kuse-skills,claudemarketplaces,plugins,0,,,90,1,2,False,False
maxghenis-claude-plugins,claudemarketplaces,plugins,0,,,66,1,1,False,False
signalcompose-ypm,claudemarketplaces,plugins,0,,,61,1,1,False,False
notmyself-claude-dotnet-marketplace,claudemarketplaces,plugins,0,,,63,1,1,False,False
hubvue-fe-analysis-skills,claudemarketplaces,plugins,0,,,55,1,1,False,False
teetsh-org-claude-skills,claudemarketplaces,plugins,0,,,34,1,1,False,False
caiomioto2-superclaude_marketplaceplugin,claudemarketplaces,plugins,0,,,71,1,1,False,False
zeff01-zeff-claude-setup,claudemarketplaces,plugins,0,,,61,1,1,False,False
disruptica-claude-plugins,claudemarketplaces,plugins,0,,,128,1,1,False,False
michabbb-claude-code,claudemarketplaces,plugins,0,,,31,1,2,False,False
0xbigboss-linear-cli,claudemarketplaces,plugins,0,,,25,1,1,False,False
hmaurus-masterclaude,claudemarketplaces,plugins,0,,,79,1,3,False,False
furiosa-ai-agent_skills,claudemarketplaces,plugins,0,,,16,1,1,False,False
sabhyac26-claude-intent,claudemarketplaces,plugins,0,,,49,1,1,False,False
xbklairith-kisune,claudemarketplaces,plugins,0,,,148,1,2,False,False
killerapp-mem8-plugin,claudemarketplaces,plugins,0,,,93,1,1,False,False
aaronwald-dlawskillz,claudemarketplaces,plugins,0,,,64,1,1,False,False
jmazzahacks-byteforge-claude-skills,claudemarketplaces,plugins,0,,,106,1,1,False,False
him0-him0-claude-marketplace,claudemarketplaces,plugins,0,,,47,1,7,False,False
patrick-motard-claude-plugins-public,claudemarketplaces,plugins,0,,,26,1,1,False,False
beshkenadze-claude-skills-marketplace,claudemarketplaces,plugins,0,,,131,1,29,False,False
nathanonn-claude-skills-ai-elements,claudemarketplaces,plugins,0,,,909,1,1,False,False
rjroy-adventure-engine-corvran,claudemarketplaces,plugins,0,,,215,1,3,False,False
pluginagentmarketplace-custom-plugin-typescript,claudemarketplaces,plugins,0,,,29,1,1,False,False
stickystyle-claude-skills,claudemarketplaces,plugins,0,,,39,1,3,False,False
racurry-neat-little-package,claudemarketplaces,plugins,0,,,23,1,5,False,False
get2knowio-maverick,claudemarketplaces,plugins,0,,,93,1,1,False,False
nibzard-steel-marketplace,claudemarketplaces,plugins,0,,,541,1,1,False,False
evgenygurin-claude-mem0-project-memory,claudemarketplaces,plugins,0,,,138,1,1,False,False
finstreet-fe-claude-plugins,claudemarketplaces,plugins,0,,,75,1,1,False,False
chrisvaillancourt-beads-skill,claudemarketplaces,plugins,0,,,72,1,1,False,False
dio0550-d-market,claudemarketplaces,plugins,0,,,14,1,11,False,False
hermeticormus-floreserlife,claudemarketplaces,plugins,0,,,53,1,66,False,False
jlaswell-claude-community-marketplace,claudemarketplaces,plugins,0,,,59,1,1,False,False
dpup-prefab,claudemarketplaces,plugins,0,,,48,1,1,False,False
ajanraj-claude-lsp-plugins,claudemarketplaces,plugins,0,,,71,1,2,False,False
bikach-claude-plugins,claudemarketplaces,plugins,0,,,34,1,1,False,False
open-horizon-labs-oh-mcp-server,claudemarketplaces,plugins,0,,,75,1,1,False,False
pluginagentmarketplace-custom-plugin-kubernetes,claudemarketplaces,plugins,0,,,68,1,1,False,False
freshwaterbruce2-vibetech,claudemarketplaces,plugins,0,,,61,1,3,False,False
tylerlaprade-basedpyright-lsp,claudemarketplaces,plugins,0,,,52,1,1,False,False
rawe-claude-dev-skills,claudemarketplaces,plugins,0,,,46,1,3,False,False
hermeticormus-hermetic-academy,claudemarketplaces,plugins,0,,,164,1,66,False,False
yallup-claude-skills,claudemarketplaces,plugins,0,,,452,1,2,False,False
royisme-agent-skills,claudemarketplaces,plugins,0,,,101,1,8,False,False
simonlee2-claude-plugins,claudemarketplaces,plugins,0,,,86,1,3,False,False
netsirius-tutor-plugin,claudemarketplaces,plugins,0,,,58,1,1,False,False
superscript-scrip,claudemarketplaces,plugins,0,,,34,1,1,False,False
usmanali4073-stylemate-plugins,claudemarketplaces,plugins,0,,,122,1,1,False,False
ponderingbgi-ralph-loop-pp,claudemarketplaces,plugins,0,,,124,1,1,False,False
allen-hsu-agent-arsenal,claudemarketplaces,plugins,0,,,61,1,6,False,False
xkelxmc-claude-code-agents,claudemarketplaces,plugins,0,,,123,1,1,False,False
stevengonsalvez-agent-bridge,claudemarketplaces,plugins,0,,,54,1,1,False,False
pluginagentmarketplace-custom-plugin-bash-shell,claudemarketplaces,plugins,0,,,50,1,1,False,False
gdanov-ipo-tracker-plugin,claudemarketplaces,plugins,0,,,74,1,1,False,False
watzon-claude-code,claudemarketplaces,plugins,0,,,70,1,2,False,False
tylergibbs1-codewarden,claudemarketplaces,plugins,0,,,121,1,1,False,False
lightsoft-dev-claude-plugin-for-dev,claudemarketplaces,plugins,0,,,27,1,8,False,False
cpicon-claude-code-plugins,claudemarketplaces,plugins,0,,,82,1,1,False,False
bradwindy-writing-xcuitests,claudemarketplaces,plugins,0,,,91,1,1,False,False
quadralay-webworks-claude-skills,claudemarketplaces,plugins,0,,,104,1,2,False,False
